,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
5631,576,2,0,33,3,0.0,2,0,1,190112.05
5632,544,2,0,22,3,66483.32,1,0,1,110317.39
5633,596,1,0,40,5,62389.03,3,1,0,148623.43
5634,481,0,1,34,5,0.0,2,1,1,125253.46
5635,498,0,0,46,1,91857.66,1,1,0,101954.78
5636,512,2,0,31,6,0.0,2,1,0,168462.26
5637,594,0,1,56,7,0.0,1,1,0,26215.85
5638,570,0,1,30,10,176173.52,1,1,0,97045.32
5639,721,2,0,38,7,0.0,1,0,1,53534.8
5640,453,0,1,37,4,131834.76,2,1,0,8949.2
5641,562,0,0,48,3,92347.96,1,1,1,163116.75
5642,682,0,0,40,4,0.0,2,1,1,140745.91
5643,748,0,0,40,3,95297.11,1,0,0,171515.84
5644,729,0,1,32,9,0.0,2,0,0,150803.44
5645,663,0,0,39,4,0.0,1,1,0,76884.05
5646,735,0,1,53,8,123845.36,2,0,1,170454.93
5647,627,1,0,62,3,143426.34,2,1,1,143104.3
5648,713,0,0,46,5,0.0,1,1,1,55701.62
5649,562,1,0,31,2,112708.2,1,0,1,186370.3
5650,632,0,0,43,2,100013.51,1,1,0,24275.32
5651,479,0,1,33,2,208165.53,1,0,0,50774.81
5652,658,2,0,21,7,0.0,2,0,1,154279.87
5653,598,0,1,40,9,0.0,1,1,0,68462.59
5654,597,0,0,19,2,0.0,2,1,1,91036.74
5655,512,0,1,33,6,121685.31,2,1,1,83681.97
5656,704,0,0,39,2,111525.02,1,1,0,199484.96
5657,474,0,0,26,6,0.0,2,0,0,152491.22
5658,604,1,0,36,10,113546.3,1,1,1,134875.37
5659,683,0,0,41,6,95696.52,2,1,1,184366.14
5660,537,0,0,28,0,88963.31,2,1,1,189839.93
5661,794,2,0,31,0,144880.34,2,0,1,175643.44
5662,732,0,0,55,9,136576.02,1,0,1,3268.17
5663,495,0,1,38,2,63093.01,1,1,1,47089.72
5664,552,1,0,38,10,132271.12,2,1,1,46562.02
5665,602,0,1,29,3,88814.4,2,1,1,62487.97
5666,607,1,0,40,5,90594.55,1,0,1,181598.25
5667,675,1,1,33,0,141816.25,1,1,0,64815.05
5668,443,0,1,54,3,138547.97,1,1,1,70196.23
5669,727,0,1,31,2,52192.08,2,0,1,160383.47
5670,482,0,0,38,4,124976.19,1,1,0,35848.12
5671,686,0,1,34,1,0.0,2,1,0,87278.48
5672,588,1,0,35,3,104356.38,1,1,0,94498.82
5673,605,2,1,48,10,150315.92,1,0,1,133486.36
5674,583,0,0,39,1,129299.28,2,1,0,73107.6
5675,738,1,0,37,7,140950.92,2,1,0,195333.98
5676,744,2,0,30,1,128065.12,1,1,0,121525.48
5677,781,0,0,23,2,107433.48,1,1,0,173843.21
5678,699,0,0,34,2,117468.67,1,1,0,185227.42
5679,639,0,1,27,2,0.0,2,0,0,125244.18
5680,583,0,1,27,4,0.0,3,1,0,163113.41
5681,587,0,0,42,1,0.0,1,0,0,123006.91
5682,694,0,0,40,9,0.0,2,1,0,40463.03
5683,570,0,1,29,4,153040.03,1,1,1,131363.57
5684,692,1,0,45,6,142084.04,4,1,0,188305.85
5685,511,0,1,30,5,0.0,2,1,0,143994.86
5686,788,0,0,32,4,112079.58,1,0,0,89368.59
5687,749,2,1,46,9,66582.81,1,1,0,78753.12
5688,691,0,1,33,6,0.0,2,1,1,100408.31
5689,481,0,1,39,6,0.0,1,1,1,24677.54
5690,752,0,0,33,4,0.0,2,1,1,39570.78
5691,658,0,1,38,6,102895.1,1,0,0,155665.76
5692,679,2,0,42,2,0.0,1,1,1,168294.27
5693,754,1,0,27,7,117578.35,2,0,1,87908.01
5694,679,0,0,47,10,198546.1,2,1,0,191198.92
5695,633,2,1,39,2,0.0,2,0,0,191207.03
5696,674,0,1,31,1,0.0,1,1,0,128954.05
5697,600,1,0,28,2,116623.31,1,0,1,59905.29
5698,645,2,0,49,8,0.0,2,1,0,162012.6
5699,698,0,0,36,6,0.0,2,0,1,19231.98
5700,508,2,0,54,10,0.0,1,1,1,175749.36
5701,555,0,1,44,3,105770.7,3,1,0,60533.96
5702,751,0,1,48,9,0.0,1,1,0,137508.42
5703,738,0,1,39,1,94435.45,2,0,1,189430.86
5704,706,1,1,39,8,112889.91,1,0,1,6723.66
5705,595,0,1,53,7,0.0,2,1,0,41371.68
5706,577,1,1,43,3,127940.47,1,0,0,125140.72
5707,578,1,1,36,8,129745.1,1,1,1,143683.75
5708,699,0,0,32,3,0.0,2,1,1,170770.44
5709,826,0,1,30,5,0.0,2,0,1,157397.57
5710,656,1,1,46,7,141535.52,1,1,0,50595.15
5711,556,0,1,47,2,139914.27,1,1,1,50390.98
5712,569,0,0,41,4,120243.49,1,1,0,163150.03
5713,765,0,0,34,9,91835.16,1,0,0,138280.17
5714,544,2,0,37,2,0.0,2,0,0,135067.02
5715,588,2,1,22,9,67178.19,1,1,1,163534.75
5716,740,2,1,31,8,0.0,2,0,0,86657.48
5717,850,2,0,38,7,115378.94,1,0,1,162087.82
5718,766,1,0,30,4,127786.28,2,1,1,28879.3
5719,849,0,1,41,6,0.0,2,1,1,169203.51
5720,612,0,1,33,0,64900.32,2,1,0,102426.12
5721,517,1,0,53,0,109172.88,1,1,0,54676.1
5722,645,0,1,55,7,0.0,2,1,1,18369.33
5723,696,1,0,43,4,114091.38,1,0,1,159888.1
5724,716,0,1,40,3,0.0,2,0,1,167636.15
5725,590,0,0,32,9,0.0,2,1,0,138889.15
5726,656,0,1,45,7,145933.27,1,1,1,199392.14
5727,473,1,1,35,7,131504.73,1,1,0,189560.43
5728,742,1,1,44,8,107926.02,1,0,1,17375.27
5729,834,1,1,57,8,112281.6,3,1,0,140225.14
5730,721,0,0,41,7,0.0,2,0,1,61018.85
5731,590,2,0,29,10,0.0,1,1,1,51907.72
5732,516,2,1,31,7,0.0,1,1,0,47018.75
5733,850,0,0,33,0,124781.67,1,0,1,33700.52
5734,748,0,1,39,9,132865.56,1,1,1,59636.43
5735,798,1,1,38,4,129055.13,1,1,0,157147.59
5736,540,0,1,40,3,165298.12,1,0,1,199862.75
5737,719,2,1,33,7,0.0,2,1,0,20016.59
5738,598,0,0,48,6,120682.53,1,1,0,30635.52
5739,796,2,0,32,5,102773.15,2,0,1,117832.88
5740,579,1,0,42,0,144386.32,1,1,1,22497.1
5741,850,1,1,40,7,104449.8,1,1,1,747.88
5742,599,2,0,35,6,137102.65,1,0,0,76870.81
5743,724,0,1,30,9,142475.87,1,1,1,107848.24
5744,508,0,1,43,9,0.0,1,1,0,103726.71
5745,773,2,0,37,2,103195.2,2,1,0,178268.36
5746,526,0,0,28,1,112070.44,1,0,1,126281.83
5747,542,0,1,29,7,0.0,2,0,1,196651.72
5748,470,0,0,35,1,96473.59,1,0,0,5962.3
5749,805,2,0,37,5,0.0,2,1,0,21928.81
5750,548,1,0,49,9,108437.89,1,0,0,127022.87
5751,672,0,0,37,5,153195.59,1,1,1,162763.01
5752,773,0,0,45,8,96877.21,1,1,1,113950.51
5753,614,0,0,44,6,0.0,2,0,1,104930.46
5754,537,0,1,38,10,0.0,1,0,0,52337.97
5755,704,0,1,40,6,95452.89,1,0,1,179964.55
5756,586,2,0,41,3,63873.56,1,1,0,83753.64
5757,677,0,1,24,0,148298.59,2,0,0,182913.95
5758,558,2,1,31,7,0.0,2,1,0,166720.28
5759,634,1,1,37,7,143258.85,2,1,0,192721.98
5760,655,1,0,37,9,121342.24,1,1,1,180241.44
5761,619,1,1,28,6,99152.73,2,1,0,48475.12
5762,662,0,1,41,4,0.0,2,1,0,126551.48
5763,705,2,0,33,7,68423.89,1,1,1,64872.55
5764,527,2,1,35,8,0.0,1,1,0,98031.53
5765,630,1,1,25,7,79656.81,1,1,0,93524.22
5766,850,0,0,35,2,0.0,2,1,1,56991.66
5767,668,0,1,53,10,110240.04,1,0,0,183980.56
5768,573,0,1,32,9,125321.84,2,1,1,130234.63
5769,680,0,0,27,3,0.0,1,1,0,32454.26
5770,758,0,1,32,2,84378.9,1,1,1,75396.43
5771,597,0,0,45,7,0.0,2,0,0,167756.45
5772,580,1,0,35,10,136281.41,2,1,1,24799.47
5773,622,0,0,59,5,119380.37,1,1,1,60429.43
5774,638,1,0,62,4,108716.59,2,1,1,74241.09
5775,640,0,1,20,4,0.0,2,0,1,78310.82
5776,644,2,0,28,0,0.0,2,1,0,119419.37
5777,753,0,1,31,6,106596.29,1,0,0,91305.77
5778,629,0,1,37,10,99546.25,3,0,1,25136.95
5779,775,0,1,30,5,0.0,1,1,0,193880.6
5780,701,0,1,41,2,0.0,1,1,0,47856.78
5781,708,2,0,19,7,112615.86,1,1,1,4491.77
5782,521,2,1,22,10,0.0,1,1,1,101311.95
5783,636,0,1,24,9,0.0,2,0,1,38830.72
5784,529,0,1,31,5,0.0,2,1,0,26817.23
5785,757,0,0,28,3,75381.15,1,1,1,199727.72
5786,767,2,1,24,5,0.0,2,1,1,67445.85
5787,525,2,0,33,5,0.0,2,1,0,161002.29
5788,759,2,0,38,1,0.0,2,1,0,20778.39
5789,520,1,1,45,1,123086.39,1,1,1,41042.4
5790,738,0,1,26,3,0.0,2,1,0,67484.16
5791,548,2,0,37,4,0.0,1,1,0,121763.68
5792,535,2,0,48,9,109472.47,1,1,0,157358.43
5793,615,2,0,59,4,155766.05,1,1,1,110275.17
5794,850,1,0,38,7,101985.81,2,0,0,43801.27
5795,487,0,1,34,2,96019.5,1,0,0,9085.0
5796,731,0,0,30,7,0.0,2,0,1,143086.09
5797,726,2,1,35,9,0.0,2,0,1,100556.98
5798,609,0,1,35,2,147900.43,1,1,0,140000.29
5799,714,0,0,52,4,100755.66,1,1,1,186775.25
5800,694,2,1,35,7,0.0,1,1,0,133570.43
5801,786,0,1,33,0,83036.05,1,0,1,154990.58
5802,698,2,0,27,6,125427.37,2,0,0,27654.44
5803,601,0,1,46,3,98202.76,1,0,0,137763.93
5804,769,2,0,41,1,72509.91,1,1,0,25723.73
5805,850,1,0,44,3,140393.65,2,0,1,186285.52
5806,646,2,1,50,5,142644.64,2,1,1,142208.5
5807,659,0,1,44,9,23503.31,1,0,1,169862.01
5808,487,2,0,33,8,145729.71,1,1,0,41365.85
5809,740,1,1,40,2,122295.17,2,1,1,30812.84
5810,686,0,0,39,4,0.0,2,1,0,155023.93
5811,612,2,1,36,5,119799.27,2,1,0,159416.58
5812,655,2,0,37,8,163708.58,2,0,0,76259.23
5813,617,0,0,34,1,61687.33,2,1,0,105965.25
5814,674,0,1,27,4,79144.34,1,0,1,50743.83
5815,711,2,0,32,5,0.0,2,1,1,147720.27
5816,624,1,1,27,7,104848.68,1,1,1,167387.36
5817,597,2,0,26,5,0.0,2,0,1,95159.13
5818,682,2,0,46,4,0.0,1,1,1,4654.28
5819,775,0,0,45,8,0.0,1,1,0,130376.68
5820,727,0,1,29,1,146652.01,1,1,1,173486.39
5821,629,0,0,31,6,0.0,2,1,0,93881.75
5822,684,0,0,46,0,0.0,2,1,1,36376.97
5823,549,1,1,37,1,130622.34,2,1,1,128499.94
5824,536,2,0,40,9,0.0,2,1,1,11959.03
5825,707,0,1,36,6,0.0,1,0,0,98810.78
5826,592,2,0,41,0,0.0,2,1,0,65906.07
5827,703,0,0,44,6,98862.54,1,1,0,151516.7
5828,723,2,1,45,4,0.0,2,1,0,37214.39
5829,452,1,0,52,1,98443.14,2,0,0,92033.98
5830,552,2,0,42,4,0.0,2,0,0,195692.3
5831,633,0,1,47,0,0.0,1,1,1,6342.84
5832,479,1,1,23,9,123575.51,1,0,1,95148.28
5833,768,0,0,25,6,0.0,2,1,1,21215.67
5834,742,0,0,31,4,105239.1,1,1,1,19700.24
5835,668,1,0,56,9,110993.79,1,1,0,134396.64
5836,707,2,0,44,3,0.0,2,1,1,135077.01
5837,754,2,0,39,7,157691.98,2,1,0,133600.89
5838,544,1,0,47,5,105245.21,1,0,0,99922.08
5839,718,2,0,32,8,0.0,2,1,1,41399.33
5840,762,0,0,31,7,117687.35,1,1,1,159344.43
5841,772,0,0,23,2,0.0,2,1,0,18364.19
5842,691,1,1,37,7,123067.63,1,1,1,98162.44
5843,502,0,0,45,0,0.0,1,0,0,84663.21
5844,563,0,1,34,6,0.0,2,0,0,36536.93
5845,676,0,1,41,4,101457.14,1,1,1,79101.67
5846,576,2,0,52,2,100549.43,2,1,1,16644.16
5847,629,2,0,35,4,174588.8,2,0,1,158420.14
5848,625,2,0,52,8,121161.57,1,1,0,48988.28
5849,628,0,0,45,9,0.0,2,1,1,96862.56
5850,471,1,1,36,5,90063.74,2,1,1,96366.7
5851,811,0,1,45,5,0.0,2,1,1,146123.19
5852,504,0,0,42,3,134936.97,2,0,0,135178.91
5853,687,0,1,24,3,110495.27,1,1,0,158615.41
5854,660,1,1,37,2,133200.09,1,0,0,71433.88
5855,548,0,1,41,4,82596.8,1,0,1,55672.09
5856,609,1,0,31,9,103837.75,1,1,1,150218.11
5857,659,2,1,42,2,0.0,1,0,0,162734.31
5858,526,0,0,52,8,93590.47,1,0,1,21228.71
5859,725,1,0,40,8,104149.66,1,1,0,62027.9
5860,519,1,0,38,1,114141.64,1,1,1,60988.21
5861,562,1,1,31,9,117153.0,1,1,1,108675.01
5862,482,1,0,45,7,156353.46,1,1,0,72643.95
5863,535,2,0,37,3,175534.78,2,1,1,9241.52
5864,561,0,1,27,9,135637.0,1,1,0,153080.4
5865,661,0,1,30,7,0.0,2,1,0,72196.57
5866,771,0,0,27,2,0.0,2,1,1,199527.34
5867,545,0,0,26,7,0.0,2,0,1,156598.23
5868,850,1,1,33,2,83415.04,1,0,1,74917.64
5869,601,1,0,43,3,141859.12,2,1,1,111249.62
5870,712,1,0,38,7,132767.66,2,1,1,59115.77
5871,589,0,1,31,10,110635.32,1,1,0,148218.86
5872,600,2,0,37,8,177657.35,1,1,1,77142.32
5873,642,1,0,41,4,157777.58,1,1,0,67484.6
5874,575,1,0,47,9,107915.94,2,1,1,63452.18
5875,570,1,1,57,5,86568.75,1,0,1,103660.31
5876,532,1,0,52,9,137755.76,1,1,0,163191.99
5877,796,0,0,30,2,137262.71,2,1,0,62905.29
5878,833,2,0,32,6,0.0,1,1,1,44323.22
5879,642,2,1,36,6,0.0,2,1,1,97938.59
5880,655,0,0,28,10,0.0,2,0,1,126565.21
5881,736,1,0,50,9,116309.01,1,1,0,185360.4
5882,617,0,1,34,0,131244.65,2,1,0,183229.02
5883,762,1,0,28,3,125155.83,2,1,1,106024.02
5884,703,1,0,35,5,140691.08,2,1,0,167810.26
5885,507,0,0,41,3,58820.32,2,1,1,138536.09
5886,581,1,1,26,3,105099.45,1,1,1,184520.0
5887,593,0,0,31,9,0.0,2,0,1,20492.16
5888,648,0,0,23,9,168372.52,1,1,0,134676.72
5889,462,1,0,34,1,94682.56,2,1,0,138478.2
5890,596,2,0,36,2,0.0,2,0,1,125557.95
5891,627,0,1,44,5,0.0,2,1,0,82969.61
5892,494,0,0,40,7,0.0,2,0,1,158071.69
5893,850,2,0,37,2,0.0,2,1,0,119969.99
5894,632,0,1,49,5,167962.7,1,0,0,140201.21
5895,490,0,0,33,1,0.0,2,1,1,80792.83
5896,715,0,0,40,7,0.0,1,1,1,141359.11
5897,679,0,0,48,8,0.0,2,1,0,23344.94
5898,619,0,0,44,3,116967.68,1,1,0,5075.17
5899,465,2,1,33,6,0.0,2,1,1,95500.98
5900,736,2,0,32,7,0.0,1,0,1,79082.62
5901,501,1,1,34,7,93244.42,1,0,1,199805.63
5902,535,0,1,29,5,0.0,2,0,1,52709.55
5903,759,0,1,33,2,0.0,2,1,0,56583.88
5904,819,0,0,35,1,0.0,2,0,1,3385.04
5905,533,1,0,43,4,80442.06,2,0,1,12537.42
5906,632,1,1,35,2,150561.03,2,0,0,64722.61
5907,686,0,0,60,9,0.0,3,1,1,75246.21
5908,687,0,1,34,9,125474.44,1,1,0,198929.84
5909,667,1,1,33,4,127076.68,2,1,0,69011.66
5910,699,2,1,25,8,0.0,2,1,1,52404.47
5911,497,2,0,37,8,128650.11,2,1,1,163641.53
5912,780,2,1,33,6,145580.61,1,1,1,154598.56
5913,652,0,1,51,3,0.0,1,1,0,173989.47
5914,477,0,0,47,9,144900.58,1,1,0,61315.37
5915,652,0,1,37,4,0.0,2,1,0,143393.24
5916,488,0,1,31,8,97588.6,1,0,0,124210.53
5917,572,0,0,24,1,0.0,2,1,1,151460.84
5918,755,0,1,38,1,0.0,2,1,0,20734.81
5919,779,1,1,24,10,122200.31,2,1,0,43705.56
5920,693,2,1,46,3,151709.33,1,1,0,180736.24
5921,530,2,1,22,7,0.0,2,1,0,104170.48
5922,738,2,1,33,3,122134.4,2,0,1,27867.59
5923,690,1,0,31,2,137260.45,2,1,0,55387.28
5924,611,0,1,30,9,88594.14,1,1,0,196332.45
5925,643,2,0,34,6,0.0,2,1,1,116046.22
5926,632,1,0,41,8,127205.32,4,1,0,93874.87
5927,727,2,1,31,10,96997.09,2,0,0,76614.04
5928,550,0,0,31,5,142200.19,2,1,1,122221.71
5929,754,1,1,39,3,160761.41,1,1,1,24156.03
5930,759,0,0,26,4,0.0,2,1,0,135394.62
5931,794,2,0,33,8,0.0,2,0,0,91340.02
5932,549,0,0,29,3,0.0,2,1,0,146090.38
5933,671,0,0,31,0,116234.61,1,1,0,172096.08
5934,756,1,1,26,5,155143.52,1,0,1,135034.57
5935,632,0,1,21,1,0.0,2,1,0,84008.66
5936,579,0,0,38,8,0.0,2,0,0,91763.67
5937,748,0,0,34,5,84009.47,1,1,1,137001.1
5938,488,1,1,28,7,139246.22,2,1,0,106799.49
5939,710,1,0,58,7,170113.0,2,0,1,10494.64
5940,619,2,1,41,8,0.0,3,1,1,79866.73
5941,579,0,1,26,10,162482.76,1,1,1,18458.2
5942,542,0,0,29,9,0.0,1,1,0,8342.35
5943,709,0,1,32,2,87814.89,1,1,0,138578.37
5944,617,2,0,61,3,113858.95,1,1,1,38129.22
5945,568,1,0,43,5,87612.64,4,1,1,107155.4
5946,608,1,0,26,1,106648.98,1,0,1,7063.6
5947,503,2,0,31,4,0.0,2,1,1,21645.06
5948,608,1,1,38,8,103653.51,2,1,1,137079.86
5949,731,1,0,37,3,116880.53,1,0,0,172718.35
5950,850,1,1,40,4,97990.49,2,0,0,106691.02
5951,591,1,1,34,4,150635.3,1,1,1,72274.84
5952,579,2,0,37,4,0.0,2,1,1,32246.63
5953,570,0,0,39,10,129674.89,2,1,0,80552.36
5954,709,0,1,37,9,0.0,2,1,0,16733.59
5955,611,0,0,53,3,83568.26,1,0,0,1235.49
5956,775,2,0,48,4,178144.91,2,0,0,50168.41
5957,699,1,0,36,6,147137.74,1,1,1,33687.9
5958,618,0,0,37,5,0.0,1,0,1,178705.45
5959,704,0,0,36,3,114370.41,1,0,1,66810.48
5960,835,1,1,47,5,108289.28,2,1,1,45859.55
5961,714,1,0,39,3,149887.49,2,1,0,63846.36
5962,581,2,1,43,4,170172.9,1,0,1,100236.02
5963,592,0,0,27,3,0.0,2,1,1,19645.65
5964,551,0,0,43,7,0.0,2,1,0,178393.68
5965,689,1,1,28,2,64808.32,2,0,0,78591.15
5966,604,0,1,56,0,62732.65,1,0,1,124954.56
5967,514,0,1,41,7,0.0,2,1,1,3756.65
5968,698,0,0,29,5,95167.55,1,1,1,152723.23
5969,581,1,1,54,2,152508.99,1,1,0,187597.98
5970,573,1,0,31,0,134644.19,1,1,1,70381.49
5971,449,2,1,33,8,0.0,2,0,0,156792.89
5972,850,1,1,31,3,51293.47,1,0,0,35534.68
5973,612,0,0,41,5,0.0,3,0,0,151256.22
5974,690,2,0,49,8,116622.73,1,0,1,51011.29
5975,599,2,1,49,2,0.0,2,1,0,111190.53
5976,498,0,0,33,1,198113.86,1,1,0,69664.35
5977,497,0,1,29,4,85646.81,1,0,0,63233.02
5978,802,2,0,51,7,0.0,1,0,1,40855.79
5979,644,0,0,33,9,141234.98,1,1,0,95673.05
5980,714,0,0,34,10,0.0,2,1,1,80234.14
5981,690,0,1,40,9,77641.99,1,0,0,189051.59
5982,522,2,0,30,3,0.0,2,1,0,145490.85
5983,502,1,1,40,7,117304.29,1,0,0,196278.32
5984,730,2,1,62,2,0.0,2,1,1,162889.1
5985,590,1,0,36,6,92340.69,2,1,1,174667.58
5986,458,1,0,35,9,146780.52,2,1,1,3476.38
5987,553,2,0,41,6,144974.55,1,1,1,19344.92
5988,479,0,0,47,1,0.0,1,1,0,95270.83
5989,693,0,0,31,2,0.0,2,1,1,107759.31
5990,707,2,0,43,10,0.0,2,1,0,118368.2
5991,636,2,0,37,1,115137.26,1,1,0,52484.01
5992,807,0,0,33,10,101952.97,2,1,0,178153.65
5993,513,0,1,45,0,164649.52,3,1,0,49915.52
5994,582,0,0,31,2,0.0,2,1,1,33747.03
5995,694,0,0,32,0,91956.49,1,1,1,59961.81
5996,777,0,0,39,8,0.0,2,1,1,18613.52
5997,598,1,0,32,9,123938.6,2,1,0,198894.42
5998,762,1,0,46,6,123571.77,3,0,1,57014.17
5999,588,0,1,34,3,120777.88,1,1,1,131729.52
6000,663,1,0,42,5,90248.79,1,1,1,79169.73
6001,777,0,0,36,7,0.0,1,1,0,106472.34
6002,631,1,0,48,1,106396.48,1,1,1,150661.42
6003,725,1,1,47,1,104887.43,1,0,0,86622.56
6004,850,0,0,34,2,72079.71,1,1,1,115767.93
6005,540,0,0,37,6,0.0,2,1,0,141998.89
6006,674,2,0,36,2,0.0,2,1,1,182787.17
6007,553,0,0,38,3,99844.68,1,0,0,187915.7
6008,630,0,1,28,1,0.0,2,1,1,133267.78
6009,466,0,0,26,3,156815.71,1,1,1,137476.09
6010,613,0,0,47,6,146034.74,1,1,1,77146.14
6011,558,0,0,27,1,152283.39,1,1,0,183271.15
6012,775,1,1,33,1,118897.1,2,1,1,26362.4
6013,698,1,0,52,8,96781.39,1,1,1,153373.71
6014,608,1,0,33,1,102772.67,2,1,0,70705.58
6015,670,2,1,20,4,0.0,2,1,0,119759.24
6016,591,2,0,39,8,0.0,2,0,0,42392.24
6017,633,0,0,40,4,150578.0,1,0,1,34670.62
6018,678,0,1,46,1,0.0,2,0,0,82106.19
6019,590,0,0,47,3,0.0,2,1,0,171774.5
6020,705,0,1,48,0,0.0,2,0,0,149772.61
6021,608,0,0,42,10,163548.07,1,1,0,38866.85
6022,682,0,1,37,8,148580.12,1,1,0,35179.18
6023,596,1,0,32,3,96709.07,2,0,0,41788.37
6024,395,1,1,34,5,106011.59,1,1,1,17376.57
6025,578,1,0,37,1,135650.88,1,1,0,199428.19
6026,547,1,0,55,4,111362.76,3,1,0,16922.28
6027,609,0,0,37,1,39344.83,1,1,1,178291.89
6028,774,1,0,36,9,130809.77,1,1,0,152290.28
6029,712,0,1,27,2,133009.51,1,1,0,126809.15
6030,585,1,1,28,9,135337.49,2,1,1,40385.61
6031,666,0,1,32,10,112536.57,2,1,1,34350.54
6032,708,2,1,35,8,122570.69,1,0,0,199005.88
6033,513,0,0,44,1,63562.02,2,0,1,52629.73
6034,445,0,0,37,3,0.0,2,1,1,180012.39
6035,690,1,0,44,9,100368.63,2,0,0,35342.33
6036,850,0,0,37,6,0.0,2,1,0,109291.22
6037,537,2,1,33,7,136082.0,1,1,0,62746.54
6038,705,1,0,48,9,114169.16,1,0,0,173273.2
6039,670,0,1,45,5,47884.92,1,1,1,54340.24
6040,652,2,1,36,1,0.0,2,1,1,19302.78
6041,696,2,0,24,9,0.0,1,0,0,10883.52
6042,747,0,0,49,6,202904.64,1,1,1,17298.72
6043,511,0,1,46,1,0.0,1,1,1,115779.48
6044,743,2,0,43,2,161807.18,2,0,1,93228.86
6045,532,1,0,52,3,110791.97,1,1,0,148704.77
6046,642,2,1,33,9,0.0,2,1,1,150475.14
6047,554,1,1,54,6,108755.0,1,1,0,40914.32
6048,604,2,1,34,3,0.0,2,1,0,38587.7
6049,757,2,1,55,9,117294.12,4,1,0,94187.47
6050,491,1,0,26,4,102251.14,1,1,1,145900.89
6051,850,0,0,31,4,0.0,2,0,0,152298.28
6052,521,0,0,22,5,0.0,2,1,1,99828.45
6053,726,0,0,37,2,132057.92,2,1,0,34743.98
6054,596,0,0,33,8,0.0,1,1,0,121189.3
6055,850,1,1,35,7,114285.2,1,0,1,129660.59
6056,637,0,1,41,9,0.0,2,1,0,145477.36
6057,690,2,0,32,2,76087.98,1,0,1,151822.66
6058,689,0,0,40,8,160272.27,1,1,0,49656.24
6059,555,0,1,27,8,102000.17,1,1,1,116757.0
6060,563,2,0,24,7,0.0,2,0,0,16319.56
6061,494,0,1,33,1,137853.0,1,0,1,90273.85
6062,534,0,0,27,9,0.0,2,1,0,161344.13
6063,696,1,0,42,7,162318.61,1,1,0,121061.89
6064,535,2,1,50,1,140292.58,3,0,0,69531.22
6065,600,0,0,34,0,0.0,2,0,1,3756.23
6066,807,0,1,34,1,0.0,1,0,0,114448.13
6067,714,0,1,52,2,0.0,1,0,1,144045.08
6068,590,0,0,24,7,126431.54,1,1,0,58781.11
6069,614,0,1,41,3,123475.04,1,1,1,179227.52
6070,766,1,1,45,6,97652.96,1,1,0,127332.33
6071,557,2,0,42,4,0.0,2,0,1,86642.38
6072,788,1,1,49,4,137455.99,1,1,0,184178.29
6073,648,0,1,38,2,0.0,2,0,1,9551.49
6074,726,1,1,33,7,99046.31,2,1,1,56053.06
6075,773,0,0,33,9,0.0,2,1,1,1118.31
6076,583,1,0,27,4,105907.42,2,1,1,195732.04
6077,565,1,0,52,5,97720.35,2,1,0,175070.94
6078,705,0,0,25,9,0.0,2,0,1,112331.19
6079,685,2,0,43,4,97392.18,2,1,0,43956.83
6080,741,0,0,29,8,0.0,2,1,1,115994.52
6081,658,1,1,28,9,152812.58,1,1,0,166682.57
6082,575,0,0,27,3,139301.68,1,1,0,99843.98
6083,844,0,1,41,10,76319.64,1,1,1,141175.18
6084,725,0,0,37,6,124348.38,2,0,1,176984.34
6085,450,0,0,29,7,117199.8,1,1,1,43480.63
6086,738,1,1,57,9,148384.64,1,0,0,155047.11
6087,642,1,1,19,3,113905.48,1,1,1,176137.2
6088,618,2,0,32,5,133476.09,1,0,1,154843.4
6089,590,0,0,47,0,117879.32,1,1,1,8214.46
6090,735,0,0,50,2,0.0,2,0,1,147075.69
6091,550,0,0,34,8,122359.5,1,0,0,116495.55
6092,729,2,1,28,0,0.0,2,1,1,31165.06
6093,743,1,0,59,5,108585.35,1,1,1,192127.22
6094,555,0,0,31,8,145875.74,1,1,0,137491.23
6095,667,2,1,36,3,121542.57,2,1,1,186841.71
6096,790,2,1,41,7,109508.68,1,0,0,86776.38
6097,727,1,0,34,2,146407.11,1,1,1,72073.72
6098,744,0,1,39,6,0.0,1,0,0,10662.58
6099,629,1,0,35,8,112330.83,1,1,1,91001.02
6100,619,0,1,35,4,90413.12,1,1,1,20555.21
6101,634,0,0,34,8,105302.66,1,1,1,123164.97
6102,608,2,1,35,6,0.0,2,1,1,143463.28
6103,507,0,1,35,1,0.0,2,0,0,92131.54
6104,536,1,1,35,4,121520.36,1,0,0,77178.42
6105,730,2,1,43,1,103960.38,1,1,1,193650.16
6106,583,1,0,39,8,102945.01,1,0,0,52861.89
6107,644,0,1,24,8,92760.55,1,1,0,35896.75
6108,790,2,0,37,8,0.0,2,1,1,149418.41
6109,807,1,1,40,1,134590.21,1,1,1,46253.65
6110,581,0,1,37,10,104255.03,1,1,0,86609.37
6111,627,2,1,55,6,0.0,1,0,0,91943.94
6112,850,0,0,41,3,0.0,2,1,0,128892.36
6113,754,0,1,35,4,0.0,2,1,0,44830.71
6114,551,1,0,50,1,121399.98,1,0,1,84508.44
6115,637,1,0,35,8,147127.81,2,1,1,84760.7
6116,699,2,0,31,8,125927.51,2,1,0,147661.47
6117,542,0,1,25,7,0.0,2,0,1,82393.08
